27	31	0	0.796296296
0	31	0	0.82
27	33	0	0.766233766
0	15	0	0.766233766
27	32	0	0.782608696
0	14	0	0.782608696
27	25	0	0.867768595
0	25	0	0.88
0	13	0	0.763157895
27	28	0	0.7265625
0	28	0	0.738903394
27	13	0	0.763157895
0	15	0	0.807692308
27	15	0	0.785714286
27	11	0	0.870967742
0	11	0	0.8828125
27	14	0	0.787234043
0	14	0	0.782608696
27	23	0	0.823099415
0	23	0	0.839595376
30	28	8	0.75
30	5	8	0.782608696
0	10	0	0.833333333
8	5	8	0.72
8	10	8	0.75
0	5	0	0.74015748
30	23	8	0.833333333
8	28	8	0.692307692
27	5	0	0.73015873
8	23	8	0.756097561
27	10	0	0.817378498
30	10	8	0.820512821
5	8	12	0.755555556
10	12	12	0.708333333
5	12	12	0.820512821
28	12	12	0.804878049
23	12	12	0.739130435
10	8	12	0.653846154
23	26	12	0.68
28	26	12	0.744680851
34	28	3	0.733333333
3	28	3	0.733333333
3	23	3	0.736842105
23	21	16	0.714285714
5	3	16	0.75
5	16	16	0.736842105
28	16	16	0.722222222
23	16	16	0.733333333
34	23	3	0.722222222
34	5	3	0.75
3	5	3	0.733333333
34	10	3	0.722222222
10	16	16	0.714285714
28	21	16	0.736842105
3	10	3	0.736842105
10	3	16	0.714285714
14	9	9	0.75
15	18	9	0.75
15	9	9	0.75
14	18	9	0.770833333
7	0	9	0.875
7	9	9	0.862068966
32	18	9	0.765957447
13	0	9	0.816326531
5	9	9	0.809593023
5	0	9	0.827586207
32	9	9	0.75
33	18	9	0.803921569
13	9	9	0.79245283
33	9	9	0.781818182
29	9	9	0.86440678
10	0	9	0.733333333
29	18	9	0.87704918
10	9	9	0.720512821
23	18	9	0.733160622
31	18	9	0.746835443
31	9	9	0.746835443
28	18	9	0.82173913
23	9	9	0.721784777
28	9	9	0.804379562
