5	12	12	0.820512821
5	8	12	0.755555556
28	26	12	0.744680851
5	16	16	0.736842105
23	12	12	0.739130435
10	12	12	0.708333333
5	3	16	0.75
28	12	12	0.804878049
10	16	16	0.714285714
10	3	16	0.714285714
28	16	16	0.722222222
23	21	16	0.714285714
28	21	16	0.736842105
23	16	16	0.733333333
14	18	9	0.770833333
13	9	9	0.79245283
14	9	9	0.75
15	18	9	0.75
15	9	9	0.75
7	9	9	0.862068966
13	0	9	0.816326531
7	0	9	0.875
31	18	9	0.746835443
29	18	9	0.87704918
33	18	9	0.803921569
8	5	8	0.72
32	18	9	0.765957447
29	9	9	0.86440678
31	9	9	0.746835443
30	28	8	0.75
30	23	8	0.833333333
33	9	9	0.781818182
8	10	8	0.75
8	23	8	0.756097561
30	10	8	0.820512821
32	9	9	0.75
30	5	8	0.782608696
10	0	9	0.733333333
23	18	9	0.733160622
5	0	9	0.827586207
10	9	9	0.720512821
23	9	9	0.721784777
5	9	9	0.809593023
28	9	9	0.804379562
28	18	9	0.82173913
34	28	3	0.733333333
34	23	3	0.722222222
34	5	3	0.75
3	10	3	0.736842105
3	5	3	0.733333333
3	28	3	0.733333333
34	10	3	0.722222222
3	23	3	0.736842105
27	28	0	0.7265625
0	28	0	0.738903394
27	32	0	0.782608696
0	14	0	0.782608696
27	25	0	0.867768595
0	25	0	0.88
27	33	0	0.766233766
0	15	0	0.766233766
27	13	0	0.763157895
0	13	0	0.763157895
27	11	0	0.870967742
0	14	0	0.782608696
0	11	0	0.8828125
27	10	0	0.817378498
0	10	0	0.833333333
27	14	0	0.787234043
27	31	0	0.796296296
27	15	0	0.785714286
0	31	0	0.82
0	15	0	0.807692308
27	5	0	0.73015873
27	23	0	0.823099415
0	23	0	0.839595376
0	5	0	0.74015748
