781	2591	0.924528302
450	2050	0.90625
1180	1404	0.875796178
308	1653	0.893939394
522	1359	0.905263158
792	2235	0.785276074
1246	2126	0.924528302
1275	1781	0.944971537
1257	2482	0.891304348
880	1544	0.847619048
877	1544	0.843023256
118	199	0.855750487
1244	199	0.8359375
793	199	0.847744361
734	1544	0.846456693
8	1544	0.848722986
62	1505	0.848241206
968	1804	0.871581451
908	1701	0.887850467
314	1998	0.612099644
665	1998	0.658884565
71	1998	0.813804173
448	653	0.820592824
887	653	0.655495979
216	653	0.615763547
1013	653	0.609555189
543	653	0.819776715
749	653	0.619546248
1128	2243	0.859747546
1177	1807	0.902887139
578	2334	0.993079585
761	2292	0.828488372
805	1419	0.838147639
461	2268	0.901482127
442	1957	0.886925795
1207	1641	0.816958277
803	1382	1.0
78	1699	1.0
167	1604	0.788043478
665	1604	0.808988764
1330	259	0.797814208
887	259	0.782122905
686	1783	1.0
736	2402	0.9
467	259	0.786127168
193	1940	0.818514644
144	1622	0.86875
991	2513	0.895622896
271	1616	0.860927152
864	1511	1.0
738	2215	0.982035928
448	749	0.668478261
543	749	0.662962963
1013	749	0.776859504
653	749	0.669811321
314	2094	0.807142857
216	749	0.777960526
71	2094	0.657943925
887	749	0.697247706
665	2094	0.687134503
1194	2068	1.0
1080	1647	0.992753623
923	1806	0.89679098
334	2350	1.0
42	2029	0.977054652
1079	1980	0.826655052
1214	1596	0.943925234
98	1904	0.914893617
388	2187	0.93902439
844	1410	0.82397677
3	1675	0.825890334
353	1377	0.99047619
938	2501	0.788617886
665	2501	0.805084746
810	1156	0.801587302
1238	1156	0.801652893
887	1156	0.792
1145	1814	0.886363636
416	1856	0.931386861
488	832	1.0
514	832	1.0
976	832	1.0
577	832	1.0
516	1438	0.830534613
438	2031	1.0
355	1625	0.970454545
1171	1434	0.936781609
1103	2612	0.921146953
203	1548	0.939130435
579	2618	0.811355311
858	49	0.755868545
376	1394	0.757961783
314	1561	0.830053667
665	1561	0.729532164
71	1561	0.689013035
448	216	0.69009009
1013	216	0.829752066
543	216	0.694852941
887	216	0.73088685
653	216	0.703564728
749	216	0.826923077
1168	2336	0.909920182
402	1667	0.811320755
229	1672	0.827777778
993	2478	0.837078652
799	2478	0.835227273
887	2478	0.82208589
178	2478	0.817647059
665	1133	0.810344828
778	1133	0.826347305
726	1133	0.810650888
314	1888	0.610714286
665	1888	0.666666667
448	543	0.8296875
216	543	0.620689655
887	543	0.66487214
1013	543	0.620462046
749	543	0.625874126
71	1888	0.823151125
653	543	0.827697262
629	1497	0.982142857
1213	2390	0.984375
876	2484	0.992063492
1263	1713	0.871067961
1245	2044	0.877906977
779	2281	0.794117647
543	1416	0.8192
448	1416	0.807511737
216	1416	0.607553366
