798	1284	26	1.0
216	543	653	0.825396825
448	543	653	0.826741996
448	71	653	0.823643411
543	71	653	0.822265625
118	880	199	0.858139535
793	734	199	0.850574713
800	766	800	1.0
448	314	749	0.82122905
462	868	1005	1.0
589	512	1005	1.0
589	868	1005	1.0
462	512	1005	1.0
2522	868	1005	1.0
2522	1857	1005	1.0
2641	868	1005	1.0
2467	1679	1005	1.0
2641	1857	1005	1.0
2467	1005	1005	1.0
1177	1145	469	0.894117647
1122	334	1005	1.0
1122	1005	1005	1.0
1968	54	54	1.0
623	54	54	1.0
140	296	296	1.0
140	2552	296	0.823003195
1183	2552	296	0.815889029
1183	296	296	1.0
2528	296	296	1.0
1485	296	296	1.0
793	1194	152	0.945054945
793	723	152	0.945652174
2079	2068	152	0.934782609
2079	1194	152	0.935483871
1592	1910	1045	0.85380117
404	565	1045	0.85380117
404	508	1045	0.837209302
1592	508	1045	0.837209302
448	653	543	0.836190476
448	1013	543	0.831168831
140	341	341	1.0
140	582	341	0.926829268
2528	341	341	1.0
1485	341	341	1.0
1418	2255	493	0.923076923
493	910	493	0.928571429
493	910	493	0.920792079
1183	341	341	1.0
1183	582	341	0.938271605
1418	910	493	0.904761905
749	665	216	0.842217484
653	1013	216	0.837398374
749	887	216	0.835164835
1013	887	216	0.832618026
543	1013	216	0.832
778	799	1133	0.85106383
910	960	960	0.954022989
910	306	960	1.0
910	601	960	0.9609375
910	385	960	1.0
910	1298	960	1.0
78	306	960	0.975460123
78	1298	960	0.981481481
78	385	960	0.97515528
78	960	960	0.968992248
2255	960	960	0.947674419
2255	385	960	1.0
2255	306	960	1.0
2255	601	960	0.944444444
2255	1298	960	1.0
1699	1298	960	0.97515528
1699	385	960	0.96875
1699	960	960	0.96124031
1699	306	960	0.969135802
948	1298	1255	1.0
421	960	1255	1.0
948	306	1255	1.0
948	601	1255	1.0
948	1092	1255	1.0
948	385	1255	1.0
948	1380	1255	1.0
1606	1380	1255	1.0
2255	282	1255	1.0
910	282	1255	1.0
1606	1092	1255	1.0
1606	1298	1255	1.0
1606	306	1255	1.0
2509	960	1255	1.0
1606	601	1255	1.0
1606	385	1255	1.0
910	1255	1255	1.0
2255	1255	1255	1.0
2255	1	1255	1.0
910	1	1255	1.0
2255	56	1255	1.0
910	56	1255	1.0
910	346	1255	1.0
2255	346	1255	1.0
53	2278	684	0.875257308
384	1317	733	1.0
384	2303	733	1.0
1865	2303	733	1.0
1865	1317	733	1.0
78	385	306	1.0
78	306	306	1.0
78	960	306	1.0
78	1298	306	1.0
910	960	306	1.0
910	385	306	1.0
910	1298	306	1.0
910	306	306	1.0
910	601	306	0.99122807
1699	385	306	1.0
1699	306	306	1.0
1699	960	306	1.0
1699	1298	306	1.0
2255	960	306	1.0
2255	385	306	1.0
2255	306	306	1.0
2255	1298	306	1.0
2255	601	306	0.981818182
199	880	118	0.856148492
199	734	118	0.861244019
199	8	118	0.85645933
1238	887	810	0.8125
1964	2528	329	0.916299559
329	2528	329	1.0
1964	1485	329	0.918918919
329	1485	329	1.0
329	1183	329	1.0
1964	1183	329	0.916299559
1964	140	329	0.918918919
329	140	329	1.0
2356	1968	485	1.0
485	1968	485	1.0
485	623	485	1.0
2356	623	485	1.0
910	73	73	0.9
910	1838	73	0.907407407
2255	1838	73	0.909090909
2255	73	73	0.892857143
78	306	385	1.0
78	960	385	1.0
78	1298	385	1.0
78	385	385	1.0
910	960	385	1.0
910	306	385	1.0
910	385	385	1.0
910	1298	385	1.0
910	601	385	0.99137931
1699	385	385	1.0
2255	385	385	1.0
1699	960	385	1.0
2255	960	385	1.0
1699	306	385	1.0
1699	1298	385	1.0
2255	306	385	1.0
2255	1298	385	1.0
2255	601	385	0.98245614
2350	2522	512	1.0
334	1177	512	1.0
2350	2641	512	1.0
334	2641	512	1.0
2350	462	512	1.0
334	462	512	1.0
2350	1145	512	1.0
334	589	512	1.0
1183	619	619	1.0
1183	329	619	0.916299559
140	619	619	1.0
140	329	619	0.908685969
2528	619	619	1.0
2350	589	512	1.0
1485	619	619	1.0
78	306	601	0.889705882
78	960	601	0.889705882
78	1298	601	0.983739837
78	385	601	0.888059701
910	960	601	0.969465649
910	601	601	0.984375
910	385	601	0.983870968
910	306	601	0.983870968
910	1298	601	0.983606557
1699	306	601	0.899280576
1699	960	601	0.899280576
1699	385	601	0.897810219
2255	960	601	0.984126984
2255	601	601	0.983606557
2255	385	601	0.991666667
2255	306	601	0.991525424
2255	1298	601	0.99137931
1699	1298	601	0.9765625
1314	1023	1023	1.0
2659	1023	1023	1.0
2528	2528	1183	1.0
1485	2528	1183	1.0
1183	1183	1183	1.0
140	2528	1183	1.0
1485	1485	1183	1.0
140	140	1183	1.0
1183	140	1183	1.0
1183	1183	1183	1.0
1183	140	1183	1.0
140	140	1183	1.0
140	1183	1183	1.0
2528	1183	1183	1.0
1485	1183	1183	1.0
1485	140	1183	1.0
2528	140	1183	1.0
2255	1606	948	1.0
910	1606	948	1.0
2509	1440	948	0.858461538
421	1440	948	0.845679012
948	766	948	0.866498741
577	1158	948	1.0
577	2101	948	1.0
488	1158	948	1.0
488	2101	948	1.0
976	2101	948	1.0
832	2101	948	1.0
976	1158	948	1.0
514	2101	948	1.0
2509	2361	948	1.0
421	2361	948	1.0
514	1158	948	1.0
832	1158	948	1.0
910	948	948	1.0
421	981	948	0.847560976
421	233	948	0.923875433
1606	766	948	0.874213836
2509	233	948	0.928813559
2255	948	948	1.0
2509	545	948	1.0
2509	1123	948	0.884735202
2509	981	948	0.860182371
838	960	1203	1.0
445	385	1203	1.0
445	306	1203	1.0
445	1092	1203	1.0
445	601	1203	1.0
445	1298	1203	1.0
421	1123	948	0.879365079
445	1380	1203	1.0
1111	495	1014	0.842613898
1968	1830	1011	1.0
623	485	1011	1.0
623	1011	1011	1.0
1968	1011	1011	1.0
2662	1729	222	1.0
958	384	222	1.0
2662	520	222	1.0
958	520	222	1.0
97	1314	97	1.0
97	1314	97	1.0
1853	1749	1213	0.85380117
1853	247	1213	0.85380117
565	1749	1213	0.869047619
565	247	1213	0.869047619
623	623	623	1.0
623	623	623	1.0
1968	1968	623	1.0
1147	1147	623	1.0
1968	623	623	1.0
1525	180	623	1.0
910	1215	1215	1.0
2255	1215	1215	1.0
1296	1005	868	1.0
1296	334	868	1.0
1177	1005	868	1.0
1177	1679	868	1.0
1807	1005	868	1.0
1934	1005	868	1.0
2490	1005	868	1.0
1641	2528	1207	0.827895074
1207	1183	1207	1.0
1641	1485	1207	0.826170622
1207	140	1207	1.0
1641	140	1207	0.826170622
1207	140	1207	1.0
1641	1183	1207	0.827895074
1207	1183	1207	1.0
2373	1968	859	0.854014599
859	623	859	1.0
2373	623	859	0.854014599
859	623	859	1.0
2213	1807	334	1.0
512	1807	334	1.0
2213	1934	334	1.0
512	1934	334	1.0
2350	2467	334	1.0
334	2467	334	1.0
2213	1177	334	1.0
512	1177	334	1.0
2213	1296	334	1.0
512	1296	334	1.0
2350	1122	334	1.0
334	1122	334	1.0
933	1766	933	0.823170732
933	1164	933	0.824925816
2539	2138	629	0.954545455
723	2138	629	0.934782609
2539	734	629	0.943820225
723	734	629	0.933333333
1316	2101	445	1.0
838	1440	445	1.0
2509	1699	445	0.875
838	1699	445	1.0
445	2111	445	1.0
421	2111	445	0.980582524
421	766	445	0.990196078
838	2361	445	1.0
421	233	445	1.0
2509	2361	445	1.0
838	545	445	1.0
838	233	445	1.0
838	1123	445	1.0
838	78	445	1.0
2509	2111	445	0.980952381
1316	1243	445	1.0
2509	1123	445	1.0
2509	233	445	1.0
2509	766	445	0.990384615
2509	545	445	1.0
445	766	445	1.0
838	981	445	1.0
1316	1158	445	1.0
118	1244	793	0.888361045
199	1244	793	0.887290168
199	734	793	0.889423077
933	53	42	0.865560166
387	887	381	0.815587267
387	246	381	0.811422414
2403	1485	104	0.900267738
2403	2528	104	0.904347826
104	2528	104	1.0
104	1183	104	1.0
104	140	104	1.0
1133	799	778	0.816326531
665	799	778	0.825174825
726	799	778	0.804347826
2403	140	104	0.900267738
1133	665	778	0.815602837
726	178	778	0.808823529
665	887	778	0.824817518
104	1485	104	1.0
726	665	778	0.807407407
2403	1183	104	0.904347826
803	623	803	1.0
803	623	803	1.0
993	887	178	0.81884058
993	778	799	0.862318841
993	665	799	0.851351351
178	665	799	0.835616438
838	960	188	0.984790875
421	1092	188	0.994413408
421	601	188	0.84939759
421	385	188	0.837423313
421	306	188	0.832317073
421	1298	188	0.832317073
140	188	188	1.0
421	1380	188	0.994350282
140	637	188	0.992031873
1183	188	188	1.0
1183	637	188	0.991869919
2509	1092	188	1.0
2509	1380	188	1.0
1485	188	188	1.0
2528	188	188	1.0
2509	601	188	0.834337349
1485	637	188	0.992031873
2528	637	188	0.991869919
2509	385	188	0.817629179
2509	306	188	0.817629179
1183	700	700	1.0
2509	1298	188	0.815151515
140	700	700	1.0
1485	700	700	1.0
2528	700	700	1.0
421	1092	479	0.987341772
421	1380	479	0.986666667
140	479	479	1.0
140	188	479	1.0
2509	1380	479	0.987012987
1485	479	479	1.0
1485	188	479	1.0
2528	479	479	1.0
2528	188	479	1.0
2509	1092	479	0.987654321
259	167	1330	0.84137931
467	167	1330	0.833333333
259	665	1330	0.840277778
467	665	1330	0.841726619
259	887	1330	0.828571429
467	887	1330	0.830882353
1183	479	479	1.0
1183	188	479	1.0
880	1244	8	0.861502347
877	1244	8	0.856132075
880	793	8	0.863636364
1485	1485	140	1.0
2528	1485	140	1.0
140	140	140	1.0
1183	140	140	1.0
2528	2528	140	1.0
140	2528	140	1.0
1183	1183	140	1.0
140	140	140	1.0
140	1183	140	1.0
1183	140	140	1.0
1183	1183	140	1.0
1485	140	140	1.0
2528	140	140	1.0
1485	1183	140	1.0
2528	1183	140	1.0
520	733	1317	1.0
520	222	1317	1.0
1729	1567	1317	1.0
1729	733	1317	1.0
1157	2528	1157	1.0
1157	1485	1157	1.0
1157	1183	1157	1.0
1157	140	1157	1.0
965	623	965	1.0
965	1968	965	1.0
1382	1968	965	1.0
803	623	965	1.0
803	623	965	1.0
1382	623	965	1.0
421	1092	637	0.994065282
421	385	637	0.852842809
421	601	637	0.838187702
421	306	637	0.836065574
421	1298	637	0.835526316
421	1380	637	0.994011976
1183	637	637	1.0
838	960	637	0.995983936
1183	188	637	0.991869919
140	637	637	1.0
140	188	637	0.992031873
2509	1380	637	0.994011976
2509	601	637	0.83171521
2509	385	637	0.837209302
2509	306	637	0.828947368
2509	1092	637	0.994065282
2509	1298	637	0.826229508
1485	637	637	1.0
1485	188	637	0.992031873
2528	637	637	1.0
665	887	938	0.813186813
2528	188	637	0.991869919
53	1092	946	0.832474227
53	1380	946	0.835051546
1226	902	946	0.955555556
53	306	946	0.980555556
53	1298	946	0.980392157
53	601	946	0.98028169
222	1865	958	1.0
2078	384	958	1.0
222	384	958	1.0
623	1028	1028	1.0
623	2204	1028	0.8125
1968	1028	1028	1.0
2078	1865	958	1.0
53	385	946	0.980337079
2096	902	946	0.948717949
1183	1316	1316	1.0
140	1316	1316	1.0
1485	1316	1316	1.0
877	1244	734	0.868105516
880	1244	734	0.865707434
2528	1316	1316	1.0
877	880	734	0.870588235
877	793	734	0.873271889
1183	360	360	1.0
1183	188	360	1.0
1183	637	360	0.995024876
421	1092	360	0.9921875
421	601	360	0.929752066
421	306	360	0.933054393
421	1298	360	0.928870293
838	960	360	0.995391705
421	1380	360	0.992125984
421	960	360	0.866666667
140	360	360	1.0
140	188	360	1.0
140	637	360	0.994949495
421	385	360	0.933054393
2509	1092	360	0.996240602
2509	1380	360	0.996212121
1485	188	360	1.0
2528	188	360	1.0
2509	601	360	0.92
2509	385	360	0.91902834
2509	306	360	0.922764228
2528	360	360	1.0
2509	1298	360	0.915322581
1485	360	360	1.0
2509	960	360	0.853658537
2528	637	360	0.995024876
1485	637	360	0.994949495
140	248	248	1.0
1183	248	248	1.0
1485	248	248	1.0
799	887	993	0.860294118
178	887	993	0.84962406
748	1298	902	0.961646399
748	306	902	0.961538462
748	385	902	0.959586466
2528	248	248	1.0
748	601	902	0.967711301
1096	306	902	0.953161593
1096	385	902	0.953161593
1096	1298	902	0.953161593
1096	601	902	0.952996475
948	1298	282	1.0
421	960	282	1.0
948	601	282	1.0
948	306	282	1.0
948	385	282	1.0
2571	946	902	0.978227061
948	1380	282	1.0
1606	1380	282	1.0
751	946	902	0.97564688
910	346	282	1.0
910	282	282	1.0
910	1	282	1.0
910	56	282	1.0
1606	385	282	1.0
2255	282	282	1.0
2255	346	282	1.0
1606	1092	282	1.0
2255	56	282	1.0
2255	1255	282	1.0
910	1255	282	1.0
1606	601	282	1.0
2255	1	282	1.0
948	1092	282	1.0
1606	306	282	1.0
1606	1298	282	1.0
2509	960	282	1.0
926	2528	926	1.0
926	1485	926	1.0
926	140	926	1.0
926	1183	926	1.0
624	875	853	0.848135229
1686	2528	582	0.962025316
582	2528	582	1.0
1686	1485	582	0.974358974
582	1485	582	1.0
1686	1183	582	0.962025316
582	1183	582	1.0
421	960	56	1.0
582	140	582	1.0
948	306	56	1.0
948	601	56	1.0
948	1092	56	1.0
948	385	56	1.0
948	1380	56	1.0
1686	140	582	0.974358974
1606	1380	56	1.0
1606	1092	56	1.0
2255	282	56	1.0
910	282	56	1.0
948	1298	56	1.0
2255	346	56	1.0
910	346	56	1.0
1606	385	56	1.0
910	1	56	1.0
910	1255	56	1.0
910	56	56	1.0
2509	960	56	1.0
1606	1298	56	1.0
1606	306	56	1.0
1606	601	56	1.0
2255	1	56	1.0
2255	1255	56	1.0
2255	56	56	1.0
948	306	346	1.0
948	1298	346	1.0
948	601	346	1.0
948	1092	346	1.0
948	385	346	1.0
948	1380	346	1.0
421	960	346	1.0
910	346	346	1.0
910	282	346	1.0
910	1	346	1.0
910	1255	346	1.0
910	56	346	1.0
1606	1380	346	1.0
1606	1092	346	1.0
1606	385	346	1.0
2255	346	346	1.0
1606	1298	346	1.0
2255	282	346	1.0
1606	306	346	1.0
1606	601	346	1.0
2255	1	346	1.0
2255	1255	346	1.0
2255	56	346	1.0
