522	1359	0.905263158
578	2334	0.993079585
1180	1404	0.875796178
792	2235	0.785276074
1246	2126	0.924528302
908	1701	0.887850467
1257	2482	0.891304348
781	2591	0.924528302
78	1699	1.0
1164	354	0.417360285
421	1699	0.409681228
450	2050	0.90625
1296	1807	0.442990654
1177	1807	0.902887139
589	462	0.463601533
686	1783	1.0
803	1382	1.0
442	1957	0.886925795
308	1653	0.893939394
877	1544	0.843023256
8	1544	0.848722986
734	1544	0.846456693
793	199	0.847744361
880	1544	0.847619048
118	199	0.855750487
1244	199	0.8359375
761	2292	0.828488372
1128	2243	0.859747546
1275	1781	0.944971537
968	1804	0.871581451
314	1998	0.612099644
71	1998	0.813804173
665	1998	0.658884565
216	653	0.615763547
749	653	0.619546248
448	653	0.820592824
887	653	0.655495979
543	653	0.819776715
1013	653	0.609555189
167	1604	0.788043478
1330	259	0.797814208
665	1604	0.808988764
887	259	0.782122905
736	2402	0.9
467	259	0.786127168
271	1616	0.860927152
461	2268	0.901482127
1214	1596	0.943925234
738	2215	0.982035928
1145	1814	0.886363636
144	1622	0.86875
991	2513	0.895622896
98	1904	0.914893617
62	1505	0.848241206
665	2094	0.687134503
543	749	0.662962963
887	749	0.697247706
216	749	0.777960526
1013	749	0.776859504
314	2094	0.807142857
71	2094	0.657943925
448	749	0.668478261
653	749	0.669811321
1194	2068	1.0
1080	1647	0.992753623
353	1377	0.99047619
938	2501	0.788617886
1238	1156	0.801652893
887	1156	0.792
810	1156	0.801587302
864	1511	1.0
665	2501	0.805084746
334	2350	1.0
438	2031	1.0
421	233	0.423853211
1164	1578	0.428438662
193	1940	0.818514644
203	1548	0.939130435
388	2187	0.93902439
1207	1641	0.816958277
923	1806	0.89679098
1079	1980	0.826655052
1103	2612	0.921146953
376	1394	0.757961783
402	1667	0.811320755
858	49	0.755868545
1171	1434	0.936781609
876	2484	0.992063492
887	2478	0.82208589
993	2478	0.837078652
778	1133	0.826347305
178	2478	0.817647059
799	2478	0.835227273
665	1133	0.810344828
805	1419	0.838147639
726	1133	0.810650888
1213	2390	0.984375
