234	219	1.0
206	219	1.0
139	219	0.992647059
139	234	1.0
206	234	1.0
219	234	1.0
194	427	1.0
128	166	1.0
108	166	0.991017964
213	129	1.0
208	129	1.0
166	225	1.0
108	225	0.96969697
166	128	1.0
108	128	0.996441281
164	401	0.909090909
146	383	1.0
81	146	1.0
81	383	1.0
56	293	1.0
208	213	1.0
129	213	1.0
146	318	1.0
81	318	1.0
146	81	1.0
175	412	0.939130435
62	205	1.0
135	205	0.901960784
192	429	0.944751381
139	206	1.0
219	206	1.0
234	206	1.0
194	381	1.0
206	139	1.0
234	139	1.0
219	139	0.992647059
129	208	1.0
213	208	1.0
166	108	0.991017964
128	108	0.996441281
