206	234	1.0
53	290	0.893939394
139	234	1.0
219	234	1.0
194	427	1.0
111	427	0.62
15	190	0.525114155
123	360	0.891041162
188	425	0.826979472
174	65	0.834196891
128	166	1.0
108	166	0.991017964
40	170	0.843283582
206	219	1.0
234	219	1.0
139	219	0.992647059
180	415	0.843137255
180	178	0.833333333
178	415	0.848
166	225	1.0
108	225	0.96969697
208	129	1.0
213	129	1.0
130	286	0.825842697
166	128	1.0
108	128	0.996441281
164	401	0.909090909
81	383	1.0
146	383	1.0
81	146	1.0
57	294	0.810483871
117	36	0.609555189
169	36	0.619546248
130	273	0.658884565
146	81	1.0
146	318	1.0
81	318	1.0
4	367	0.809924679
5	367	0.816290394
58	295	0.824639841
175	412	0.939130435
75	312	0.808432148
65	174	0.755868545
129	213	1.0
208	213	1.0
130	441	0.782608696
130	379	0.828571429
119	356	0.879310345
56	293	1.0
64	301	0.820638821
45	282	0.830601093
141	378	0.855895197
62	205	1.0
135	205	0.901960784
194	381	1.0
15	442	0.626262626
139	206	1.0
234	206	1.0
219	206	1.0
130	241	0.812444444
5	4	0.810703229
152	389	0.832214765
117	169	0.776859504
130	406	0.687134503
36	169	0.669811321
196	433	0.860927152
192	429	0.944751381
130	242	0.81919147
170	40	0.877669903
36	117	0.691588785
130	354	0.708879185
169	117	0.820244328
178	417	0.811320755
180	417	0.764705882
178	180	0.801886792
4	5	0.8125
234	139	1.0
206	139	1.0
219	139	0.992647059
77	314	0.843122677
231	468	0.833333333
129	208	1.0
213	208	1.0
114	351	0.88
3	240	0.820868733
8	3	0.529556025
15	372	0.594795539
8	240	0.53278967
166	108	0.991017964
128	108	0.996441281
97	334	0.850574713
9	246	0.8173258
8	245	0.814106997
