8	56	56	1.0
140	56	56	1.0
340	56	56	1.0
197	11	197	1.0
2	89	89	1.0
53	44	71	1.0
53	71	71	1.0
2	99	83	1.0
33	190	27	1.0
190	281	190	1.0
190	81	190	1.0
2	83	99	1.0
2	100	99	1.0
39	98	99	1.0
13	92	123	1.0
79	29	93	1.0
2	115	115	1.0
2	48	115	1.0
48	115	115	1.0
132	154	91	0.902439024
273	162	91	1.0
37	3	7	0.9
42	207	65	1.0
62	207	65	1.0
115	65	65	1.0
2	65	65	1.0
71	65	65	1.0
44	65	65	1.0
62	61	65	1.0
315	65	65	1.0
202	65	65	1.0
271	65	65	1.0
244	65	65	1.0
13	19	12	0.971962617
387	12	12	1.0
13	29	189	1.0
213	29	189	0.933333333
139	342	139	1.0
139	107	139	0.9375
139	142	139	1.0
139	133	139	1.0
13	3	12	1.0
139	1	139	0.9
77	39	77	0.9
365	38	77	1.0
365	172	77	1.0
12	19	13	0.99047619
12	3	13	0.97
12	19	3	0.951456311
12	13	3	0.950980392
2	199	199	1.0
202	199	199	1.0
275	92	199	1.0
293	130	132	1.0
279	130	132	1.0
79	123	92	0.916334661
229	76	132	1.0
14	3	0	1.0
71	44	53	1.0
3	15	16	1.0
37	15	16	0.9
7	15	16	1.0
37	3	16	0.959183673
37	0	16	0.9
7	3	16	0.935483871
3	0	16	1.0
7	0	16	0.952380952
60	33	33	1.0
107	108	142	1.0
262	58	142	1.0
142	8	108	1.0
133	108	108	1.0
333	108	108	1.0
93	90	80	0.944055944
80	2	80	1.0
90	202	90	1.0
29	90	80	0.928571429
79	90	80	0.906040268
115	90	90	0.933333333
80	202	80	1.0
315	90	90	0.92
16	75	90	0.954545455
90	2	90	1.0
229	80	90	0.933333333
112	16	15	0.941176471
112	3	15	1.0
112	0	15	0.916666667
96	14	101	1.0
96	0	101	1.0
14	0	101	1.0
29	96	101	1.0
101	82	101	1.0
101	282	101	1.0
207	82	101	1.0
8	7	1	0.906976744
1	0	14	0.909090909
16	15	37	0.964285714
7	15	37	0.961538462
3	15	37	1.0
7	14	37	0.903225806
7	0	37	0.9
16	3	37	0.959183673
7	3	37	0.964285714
7	16	37	0.972222222
3	0	37	0.933333333
