190	50	50	1.0
82	44	71	1.0
34	32	32	1.0
234	32	32	1.0
2	100	83	1.0
2	100	83	1.0
2	99	83	0.833333333
2	89	89	1.0
202	89	89	1.0
34	30	30	1.0
139	65	140	1.0
139	143	140	1.0
139	201	140	1.0
139	226	140	1.0
93	29	79	1.0
140	56	56	1.0
3	56	56	1.0
340	56	56	1.0
8	56	56	1.0
229	92	123	1.0
279	92	123	0.804347826
2	100	100	1.0
39	100	100	0.833333333
14	1	0	1.0
278	92	153	0.84
76	154	78	0.942857143
93	91	78	0.901234568
79	91	78	0.885714286
190	27	27	0.8
2	315	2	0.866666667
14	3	0	1.0
291	123	153	0.86746988
260	27	190	1.0
365	38	77	1.0
365	172	77	1.0
2	99	98	1.0
38	103	98	0.909090909
103	99	98	0.96
103	100	98	0.923809524
103	99	98	0.957317073
103	100	98	0.938461538
39	100	98	1.0
99	100	98	0.905660377
373	373	165	0.8
165	41	165	0.8
140	343	139	1.0
139	343	139	0.825396825
139	11	139	0.833333333
139	1	139	0.941176471
139	3	139	0.846153846
139	7	139	0.823529412
139	142	139	1.0
139	140	139	0.823529412
139	108	139	0.857142857
139	133	139	1.0
139	207	139	0.923076923
79	29	93	0.833333333
115	65	65	1.0
139	107	139	0.962962963
2	65	65	1.0
71	65	65	1.0
44	65	65	1.0
62	61	65	1.0
315	65	65	1.0
202	65	65	1.0
244	65	65	1.0
271	65	65	1.0
42	61	65	1.0
363	162	91	0.944444444
132	154	91	0.856
293	78	91	0.85106383
273	162	91	0.916666667
2	90	12	0.857142857
387	12	12	1.0
62	186	42	1.0
12	3	13	0.98019802
13	3	12	1.0
98	83	99	0.840909091
98	103	99	0.923076923
2	83	99	1.0
2	98	99	1.0
2	99	99	0.888888889
2	103	99	1.0
98	100	99	0.887931034
98	83	99	0.911764706
39	98	99	0.913043478
98	99	99	0.807881773
98	100	99	0.897196262
83	99	99	0.815789474
103	100	99	0.904761905
83	103	99	0.904761905
2	100	99	1.0
2	100	99	1.0
103	100	99	0.907692308
240	99	99	0.8
129	208	23	1.0
293	80	90	0.946428571
279	80	90	0.823529412
81	24	24	1.0
281	24	24	1.0
278	94	151	0.875
37	15	16	0.944444444
7	37	16	0.909090909
7	3	16	0.892857143
37	3	16	1.0
1	0	14	0.8
15	253	14	0.8
15	53	14	0.833333333
29	90	80	0.888888889
79	90	80	0.916256158
34	30	31	0.857142857
93	90	80	0.97029703
2	38	38	0.818181818
39	40	38	0.824561404
2	48	115	1.0
2	115	115	1.0
48	115	115	1.0
2	39	38	0.8
8	3	1	0.85106383
8	7	1	0.958083832
61	7	1	0.936507937
60	33	33	1.0
163	202	163	0.95
163	2	163	0.8
83	100	103	0.846153846
98	100	103	0.822033898
99	100	103	0.87962963
186	42	62	1.0
253	42	62	1.0
107	108	142	1.0
115	6	6	1.0
315	6	6	1.0
81	29	29	0.833333333
281	29	29	0.833333333
279	76	132	0.9
293	76	132	0.888888889
184	208	184	0.875
29	123	92	1.0
79	123	92	0.885416667
12	13	3	0.965853659
8	7	3	0.98245614
8	1	3	0.930232558
11	7	3	0.899224806
157	358	158	0.833333333
8	339	143	0.806451613
143	143	143	0.831683168
14	53	15	0.8
16	15	37	0.944444444
7	15	37	0.916666667
3	15	37	1.0
16	14	37	0.923076923
7	14	37	1.0
16	3	37	0.933333333
7	3	37	0.875
3	0	37	1.0
7	0	37	1.0
7	16	37	0.882352941
38	40	39	0.936170213
13	7	19	0.9375
7	3	11	0.854545455
115	119	119	1.0
