172	372	0.825938567
23	45	1.0
110	45	0.909952607
31	30	0.945098039
93	79	0.733333333
45	23	1.0
1	223	0.818181818
110	23	0.9
42	135	0.964912281
2	99	0.882352941
98	99	0.71875
2	300	0.846153846
100	300	0.731843575
96	0	1.0
14	0	0.766666667
22	49	0.904347826
24	25	0.76340694
99	298	0.763837638
169	369	0.845454545
99	98	0.858208955
103	98	0.725988701
23	110	0.9
45	110	0.909952607
79	93	0.733333333
12	13	0.727272727
19	213	0.885542169
3	12	0.777372263
25	24	0.76340694
142	107	0.913043478
133	333	0.876190476
0	14	0.741935484
42	62	0.95
75	80	1.0
68	240	1.0
169	40	1.0
68	40	0.8
42	146	0.980952381
49	22	0.934131737
146	42	0.980952381
62	42	0.95
135	42	0.964912281
112	15	1.0
37	215	0.727272727
16	215	0.9
97	297	0.881632653
12	3	0.812977099
15	216	0.75
107	142	0.913043478
100	103	0.753521127
60	233	0.785714286
33	233	0.81773399
124	324	0.913300045
15	237	0.820512821
8	143	0.842105263
40	239	0.764150943
13	19	0.745341615
13	219	0.805479452
119	319	0.85756414
